room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
17265236,1429,51058620,Entire home/apt,,Boston,,Downtown,21,4.5,4,1,,135,,Charm apt close to Park Street,19:32.9,42.349596,-71.065838,0101000020E6100000613596B036C451C0FD67CD8FBF2C4540
17451062,1429,51361205,Entire home/apt,,Boston,,Jamaica Plain,20,5,6,2,,125,,Jamaica Plain Quality & Boston Proximity-Sleeps 6,19:32.9,42.314825,-71.102969,0101000020E61000001EE0490B97C651C04A7B832F4C284540
17541222,1429,18150109,Entire home/apt,,Boston,,Roxbury,20,4.5,4,1,,135,,Room for up to 4 in Updated 1 BR apt by T!,19:31.5,42.328801,-71.095526,0101000020E6100000BC7A15191DC651C030F2B226162A4540
7575576,1429,3333602,Entire home/apt,,Boston,,Allston,6,4,2,0,,140,,Bright Studio at Commonwealth ave,19:31.5,42.351225,-71.131618,0101000020E61000002864E76D6CC851C0D044D8F0F42C4540
10607657,1429,314580,Entire home/apt,,Boston,,Brighton,23,5,2,1,,126,,The Heart of Cleveland Circle,19:29.7,42.338515,-71.152408,0101000020E610000085E97B0DC1C951C04C1AA375542B4540
18810960,1429,130963032,Entire home/apt,,Boston,,Jamaica Plain,6,5,8,3,,129,,"Comfortable, family-friendly spot near T and cafes",19:29.7,42.313238,-71.107015,0101000020E61000009D4B7155D9C651C0A6EECA2E18284540
15313517,1429,85533422,Entire home/apt,,Boston,,Dorchester,24,5,3,0,,135,,Spacious Studio steps to the Subway,19:29.7,42.312912,-71.049394,0101000020E610000098A7734529C351C052431B800D284540
19160014,1429,30283594,Entire home/apt,,Boston,,Mission Hill,0,0,3,1,,127,,Upscale 1-BR near Fenway + Beautiful Pool and Gym!,19:27.3,42.330231,-71.110453,0101000020E6100000B0AF75A911C751C00C906802452A4540
17921621,1429,12243051,Entire home/apt,,Boston,,Fenway,4,5,4,1,,129,,Mid-Century 1BR in Fenway,18:36.5,42.345597,-71.101188,0101000020E6100000D9AF3BDD79C651C0404CC2853C2C4540
15375825,1429,12243051,Entire home/apt,,Boston,,Downtown,10,4.5,2,0,,129,,Simple Studio in Downtown Crossing,18:36.5,42.355721,-71.059222,0101000020E61000000A4D124BCAC351C00EC00644882D4540
15283832,1429,12243051,Entire home/apt,,Boston,,Fenway,15,4.5,3,1,,129,,Spacious 1BR in Fenway,18:36.5,42.347389,-71.106466,0101000020E6100000B308C556D0C651C0BDFE243E772C4540
7181950,1429,9410008,Entire home/apt,,Boston,,North End,118,5,3,1,,125,,Spacious North End 1 BR | 1BA,18:36.5,42.365032,-71.050985,0101000020E61000008AE5965643C351C02AFF5A5EB92E4540
18517493,1429,12243051,Entire home/apt,,Boston,,South Boston,2,0,2,1,,129,,Delightful 1BR in Seaport,18:36.5,42.340278,-71.048635,0101000020E6100000399CF9D51CC351C02EC6C03A8E2B4540
19133703,1429,53327594,Entire home/apt,,Boston,,South Boston,2,0,3,1,,135,,"Spacious, Urban, Southie 1BR Apt",18:36.5,42.338074,-71.051008,0101000020E610000066F50EB743C351C05FD04202462B4540
13686161,1429,12243051,Entire home/apt,,Boston,,Downtown,12,4.5,3,1,,129,,Chic 1BR in Downtown Boston,18:36.5,42.355478,-71.058088,0101000020E61000009012BBB6B7C351C04739984D802D4540
14473564,1429,12243051,Entire home/apt,,Boston,,Allston,2,0,4,2,,129,,Central 2BR in Allston,18:35.4,42.36275,-71.129762,0101000020E6100000DE9046054EC851C0DF4F8D976E2E4540
18193552,1429,12243051,Entire home/apt,,Boston,,South Boston,1,0,2,1,,129,,Serene 1BR in Seaport,18:35.4,42.339723,-71.048382,0101000020E6100000C4EDD0B018C351C07959130B7C2B4540
14885592,1429,12243051,Entire home/apt,,Boston,,Fenway,10,4.5,2,1,,129,,Bold 1BR in Back Bay,18:35.4,42.349386,-71.094321,0101000020E6100000DD94F25A09C651C013D731AEB82C4540
15390808,1429,12243051,Entire home/apt,,Boston,,Downtown,11,5,2,0,,129,,Lively Studio in Downtown Crossing,18:35.4,42.356019,-71.059388,0101000020E610000097715303CDC351C098E0D407922D4540
4461613,1429,22348222,Entire home/apt,,Boston,,Beacon Hill,6,5,1,1,,140,,Charming & Stylish Studio on Beacon Hill #13,18:35.4,42.360809,-71.064193,0101000020E610000075E8F4BC1BC451C01E8D43FD2E2E4540
16097648,1429,21184200,Entire home/apt,,Boston,,Chinatown,23,4.5,4,1,,125,,"Fiancial Dist,  Chinatown, Downtown Boston- 310",18:35.4,42.351152,-71.062207,0101000020E610000044A51133FBC351C066F6798CF22C4540
12425501,1429,21184200,Entire home/apt,,Boston,,North End,58,4.5,7,3,,125,,"Authentic 3 bed; walk to TD Garden, in North End",18:35.4,42.366314,-71.057978,0101000020E6100000CD785BE9B5C351C092088D60E32E4540
19102495,1429,21184200,Entire home/apt,,Boston,,Beacon Hill,4,4.5,3,1,,132,,"Cozy Apartment, First Floor on Beacon Hill-1",18:35.4,42.36082,-71.068908,0101000020E6100000B29B19FD68C451C011DF89592F2E4540
13024208,1429,12243051,Entire home/apt,,Boston,,Allston,6,5,2,1,,129,,Charming 1BR in Allston,18:35.4,42.364179,-71.130832,0101000020E61000004C512E8D5FC851C0EB71DF6A9D2E4540
15390860,1429,12243051,Entire home/apt,,Boston,,Downtown,17,4.5,2,0,,139,,Hip Studio in Downtown Crossing,18:35.4,42.355212,-71.059549,0101000020E61000009CE09BA6CFC351C0C9923996772D4540
18584689,1429,12243051,Entire home/apt,,Boston,,South Boston,2,0,4,2,,129,,Handsome 2BR in Seaport,18:35.4,42.339612,-71.049591,0101000020E610000043CBBA7F2CC351C022AAF067782B4540
4410142,1429,22891260,Entire home/apt,,Boston,,South End,20,4.5,3,1,,140,,Best Location in Boston (Copley Sq),18:34.1,42.347171,-71.071297,0101000020E610000063D34A2190C451C0508F6D19702C4540
5718801,1429,22348222,Entire home/apt,,Boston,,South End,8,4.5,2,0,,140,,"Stylish Downtown Studio in the SouthEnd, C.Ave# 42",18:34.1,42.345028,-71.076663,0101000020E61000000C74ED0BE8C451C0261AA4E0292C4540
19328794,1429,135386111,Entire home/apt,,Boston,,Jamaica Plain,1,0,4,2,,140,,Charming and quiet apartment very close to the T,18:34.1,42.299007,-71.111534,0101000020E61000001899805F23C751C0362383DC45264540
19131927,1429,133281534,Entire home/apt,,Boston,,Roxbury,4,4,2,1,,140,,South End Penthouse,18:32.9,42.332812,-71.076011,0101000020E6100000B8C83D5DDDC451C0B1DB6795992A4540
4698367,1429,2935501,Entire home/apt,,Boston,,West Roxbury,91,5,4,2,,132,,Beautiful 2BD / 1 BA - 2nd Floor,18:32.9,42.277956,-71.161808,0101000020E6100000CB0EF10F5BCA51C00EDDEC0F94234540
3905508,1429,3381271,Entire home/apt,,Boston,,Jamaica Plain,41,5,2,1,,130,,Home Away from Home,18:32.9,42.288018,-71.113679,0101000020E61000007DCF488446C751C0655419C6DD244540
15127120,1429,12243051,Entire home/apt,,Boston,,Downtown,3,4.5,2,0,,139,,Sleek Studio in Downtown Crossing,18:32.9,42.354611,-71.059354,0101000020E6100000C138B874CCC351C0A3E6ABE4632D4540
15140520,1429,1639654,Entire home/apt,,Boston,,Back Bay,54,4.5,2,0,,140,,Classic Boston Back Bay Designer Studio,18:32.9,42.351538,-71.088382,0101000020E610000086E3F90CA8C551C08FA67A32FF2C4540
7910223,1429,30490577,Entire home/apt,,Boston,,Jamaica Plain,117,5,4,2,,130,,"Charming Apartment, Jamaica Plain",18:32.9,42.315923,-71.09958,0101000020E61000007CD5CA845FC651C0F086342A70284540
15318584,1429,1386951,Entire home/apt,,Boston,,Back Bay,24,4,4,1,,125,,Large 1 bed w/ 2 queen - (49M#1),18:32.9,42.348949,-71.090074,0101000020E6100000130EBDC5C3C551C0677C5F5CAA2C4540
2372987,1429,814298,Entire home/apt,,Boston,,South End,46,4.5,2,1,,130,,New Mass Ave South End 1 bed/1 bath,18:32.9,42.336712,-71.075458,0101000020E61000002E8ECA4DD4C451C0DB15FA60192B4540
8271384,1429,43613912,Entire home/apt,,Boston,,South Boston Waterfront,161,5,2,0,,121,,Bright & Open Studio by Convention Center,18:32.9,42.343056,-71.051731,0101000020E61000001F4C8A8F4FC351C029594E42E92B4540
766700,1429,3637081,Entire home/apt,,Boston,,North End,311,4.5,2,1,,125,,Under the Light of Old North Church,18:32.9,42.366393,-71.055369,0101000020E6100000950D6B2A8BC351C0DE3D40F7E52E4540
2747654,1429,2356643,Entire home/apt,,Boston,,Downtown,105,4,3,0,,128,,Nice Furnished Apt by Theater District,18:32.9,42.350332,-71.065003,0101000020E610000015C9570229C451C0035FD1ADD72C4540
14808631,1429,1846434,Entire home/apt,,Boston,,Back Bay,57,4.5,4,0,,124,,Dream Boston location: Back Bay & Newbury Street,18:31.5,42.349452,-71.081075,0101000020E61000007C61325530C551C0CAC2D7D7BA2C4540
19099007,1429,111843735,Entire home/apt,,Boston,,Allston,0,0,5,2,,130,,Entire Two Bedrooms Apartment near BU and Fenway,18:31.5,42.353796,-71.127422,0101000020E61000009EB29AAE27C851C052BAF42F492D4540
16618214,1429,2206085,Entire home/apt,,Boston,,South End,11,5,4,1,,128,,Stay in Boston's Desirable South End / Back Bay,18:31.5,42.3466,-71.076237,0101000020E6100000B16F2711E1C451C0956588635D2C4540
16013285,1429,68235152,Entire home/apt,,Boston,,Dorchester,11,5,4,2,,139,,Clean & Spacious 2 bedroom Near Downtown,18:31.5,42.293697,-71.054347,0101000020E6100000B0E8D66B7AC351C077F700DD97254540
19506136,1429,9096937,Entire home/apt,,Boston,,Beacon Hill,1,0,2,1,,130,,Cozy one bedroom in the wonderful Beacon Hill.,18:31.5,42.359981,-71.065199,0101000020E6100000D82E6D382CC451C037177FDB132E4540
9013631,1429,26704689,Entire home/apt,,Boston,,South Boston,49,5,11,3,,139,,*Spa Shower*Tourist*Downtown/Convention/Beach C287,18:31.5,42.331781,-71.052362,0101000020E6100000676325E659C351C09337C0CC772A4540
18228031,1429,125902111,Entire home/apt,,Boston,,Mattapan,5,5,6,2,,125,,River st apartment,18:31.5,42.271309,-71.0756,0101000020E6100000F7E461A1D6C451C0240ED940BA224540
13249829,1429,741190,Entire home/apt,,Boston,,Beacon Hill,2,0,4,2,,130,,797$ / week sunny & renovated 2 BDR in Beacon Hill,18:30.4,42.360382,-71.067807,0101000020E610000027DC2BF356C451C0960854FF202E4540
8888378,1429,46505583,Entire home/apt,,Boston,,South Boston,2,0,4,1,,125,,Beautiful & Modern Condo conveniently located in South Boston,18:30.4,42.332617,-71.057229,0101000020E610000080D8D2A3A9C351C0FC8BA031932A4540
14105971,1429,79103444,Entire home/apt,,Boston,,Jamaica Plain,81,5,2,0,,127,,Tranquil Treetop Loft,18:30.4,42.309063,-71.11142,0101000020E6100000B3075A8121C751C0ABB35A608F274540
6323935,1429,31804748,Entire home/apt,,Boston,,Back Bay,151,5,2,1,,135,,Charming south end,18:30.4,42.344028,-71.08292,0101000020E6100000CC0BB08F4EC551C04374081C092C4540
11211273,1429,18142992,Entire home/apt,,Boston,,Back Bay,82,5,3,1,,129,,spacious studio loft with beautiful views,18:30.4,42.350557,-71.083363,0101000020E610000093ACC3D155C551C02331410DDF2C4540
13054720,1429,72272410,Entire home/apt,,Boston,,Roxbury,96,5,2,1,,135,,Historic Brownstone in South End/Northeastern,18:30.4,42.335984,-71.084068,0101000020E6100000F8A8BF5E61C551C059FD1186012B4540
18946495,1429,43226962,Entire home/apt,,Boston,,North End,3,4,4,2,,130,,Charming Two Bed in Historic North End of Boston,18:30.4,42.367142,-71.054123,0101000020E610000088BD50C076C351C0787E5182FE2E4540
18614995,1429,21890476,Entire home/apt,,Boston,,South Boston,2,0,2,1,,130,,1/2 block to the metro T & FREE off street parking,18:30.4,42.328425,-71.055036,0101000020E61000009206B7B585C351C02B1895D4092A4540
10185866,1429,52311253,Entire home/apt,,Boston,,West Roxbury,0,0,2,2,,120,,Beautiful large 2 BR for three week,18:26.8,42.263386,-71.153656,0101000020E610000063B5F97FD5C951C0B41CE8A1B6214540
6291807,1429,16375951,Entire home/apt,,Boston,,Jamaica Plain,2,0,4,2,,119,,"Trendy JP Condo, Steps from T",18:26.7,42.29816,-71.11153,0101000020E610000077A1B94E23C751C0D97C5C1B2A264540
16148182,1429,14016102,Entire home/apt,,Boston,,Hyde Park,19,5,5,2,,120,,~*Pet Friendly w/ Ample Parking*~ THE BOSTONIAN,18:25.8,42.260745,-71.117352,0101000020E6100000B187F6B182C751C03ACC971760214540
13318522,1429,1262035,Entire home/apt,,Boston,,Roslindale,0,0,4,2,,115,,"Big, Bright, and Cheery Boston Home",18:25.8,42.285215,-71.131721,0101000020E610000092CCEA1D6EC851C011AAD4EC81244540
14909417,1429,93635490,Entire home/apt,,Boston,,Jamaica Plain,18,5,7,3,,120,,"Sunny, family-friendly condo next to Orange Line T",18:24.2,42.296445,-71.111188,0101000020E61000004AED45B41DC751C00708E6E8F1254540
14093943,1429,2565039,Entire home/apt,,Boston,,Dorchester,10,4.5,4,1,,112,,City Apartment Near Everything,18:20.9,42.28156,-71.062888,0101000020E6100000E5D3635B06C451C04EEE77280A244540
4964365,1429,6104365,Entire home/apt,,Boston,,Allston,8,4.5,5,2,,108,,Charming sunny 2BD near BU/BC,18:17.8,42.347355,-71.137387,0101000020E610000051F9D7F2CAC851C0118DEE20762C4540
4975581,1429,12937716,Entire home/apt,,Boston,,Jamaica Plain,74,4.5,6,2,,115,,Clean Apartment in Boston,18:16.9,42.320381,-71.112702,0101000020E6100000670C738236C751C040A19E3E02294540
7637094,1429,40067818,Entire home/apt,,Boston,,Longwood Medical Area,0,0,4,2,,100,,"2BD, Steps to Hospitals, T&Colleges",18:14.2,42.342135,-71.107027,0101000020E61000007F32C687D9C651C092E86514CB2B4540
8053104,1429,1916546,Entire home/apt,,Boston,,Downtown,7,5,2,1,,100,,1BR / 1BA Luxury Theater District Back Bay,18:14.2,42.351456,-71.064609,0101000020E6100000BF81C98D22C451C0D2FD9C82FC2C4540
10812807,1429,7466486,Entire home/apt,,Boston,,Back Bay,0,0,2,1,,110,,Cozy 1 bedroom in great location,18:14.1,42.342163,-71.082956,0101000020E610000072C0AE264FC551C05C7347FFCB2B4540
16651089,1429,110066919,Entire home/apt,,Boston,,West End,0,0,2,0,,104,,Studio in the heart of Boston,18:14.1,42.362661,-71.064027,0101000020E6100000E7C3B30419C451C07044F7AC6B2E4540
18580155,1429,2363016,Entire home/apt,,Boston,,Roslindale,1,0,5,3,,118,,Updated single family steps to Roslindale Village,18:12.3,42.285624,-71.135105,0101000020E6100000AB21718FA5C851C0F279C5538F244540
5726867,1429,29691316,Entire home/apt,,Boston,,Roxbury,3,4.5,2,1,,105,,Cozy third floor apartment.,18:11.4,42.312061,-71.0883,0101000020E6100000280F0BB5A6C551C0B4AD669DF1274540
2443944,1429,4442258,Entire home/apt,,Boston,,Jamaica Plain,0,0,5,3,,113,,"3 bedroom condo in Jamaica Plain, MA",18:11.4,42.321233,-71.115689,0101000020E610000072E0D57267C751C0AFB2B6291E294540
7531700,1429,22348222,Entire home/apt,,Boston,,Beacon Hill,25,4.5,2,0,,120,,Charming & Stylish Studio on Beacon Hill #3,18:11.4,42.360931,-71.063976,0101000020E6100000A6EECA2E18C451C0698EACFC322E4540
14422695,1429,4962900,Entire home/apt,,Boston,,Back Bay,6,5,5,2,,119,,Gorgeous Boston Condo Near Fenway Park GS2,18:06.5,42.344914,-71.079887,0101000020E610000009185DDE1CC551C05EF75624262C4540
18207633,1429,12243051,Entire home/apt,,Boston,,South Boston Waterfront,9,5,2,1,,119,,Grand 1BR in Seaport,18:04.6,42.341739,-71.048145,0101000020E6100000D21DC4CE14C351C04562821ABE2B4540
3591359,1429,9662986,Entire home/apt,,Boston,,Jamaica Plain,53,4.5,4,3,,110,,Spacious 2.5 bedroom apartment (free parking),18:01.3,42.325668,-71.105434,0101000020E6100000BC783F6EBFC651C047AD307DAF294540
17190525,1429,115715520,Entire home/apt,,Boston,,Mission Hill,31,4.5,5,2,,120,,"Cozy 2bdrm Apt with WiFi, amazing location",17:59.5,42.332445,-71.11218,0101000020E6100000FAD005F52DC751C0FF5BC98E8D2A4540
8439372,1429,44341268,Entire home/apt,,Boston,,Fenway,53,4.5,5,2,,105,,Updated Apartment in Great Location!,17:59.5,42.344085,-71.096437,0101000020E6100000F54718062CC651C0A7052FFA0A2C4540
533152,1429,71783,Entire home/apt,,Boston,,Dorchester,32,4.5,4,2,,105,,The Penthouse | 2BR 1BA | 4th Floor,17:57.5,42.321889,-71.061829,0101000020E6100000713C9F01F5C351C098F8A3A833294540
9896713,1429,19509044,Entire home/apt,,Boston,,Brighton,169,4.5,5,1,,115,,Camp Chandler Pond,17:49.7,42.347416,-71.167319,0101000020E6100000F73FC05AB5CA51C0B70DA320782C4540
16841857,1429,98067809,Entire home/apt,,Boston,,Brighton,15,5,4,2,,109,,"All the comforts of home, quiet city neighborhood",17:49.7,42.34835,-71.172803,0101000020E6100000A56950340FCB51C0E3C798BB962C4540
11035223,1429,4343802,Entire home/apt,,Boston,,Fenway,3,4.5,2,0,,103,,Cozy Home in the Back Bay of Boston,17:48.1,42.346858,-71.095093,0101000020E61000000745F30016C651C0902DCBD7652C4540
16335069,1429,2330905,Entire home/apt,,Boston,,Charlestown,2,0,3,2,,105,,Cozy entire apt in Charlestown,17:46.6,42.378613,-71.067274,0101000020E6100000C0779B374EC451C0946B0A6476304540
14423004,1429,4962900,Entire home/apt,,Boston,,Back Bay,7,4.5,5,2,,119,,2-Bedroom Boston Condo W/Washer & Dryer GS2,17:43.7,42.34654,-71.079274,0101000020E6100000145B41D312C551C0BF60376C5B2C4540
14422439,1429,4962900,Entire home/apt,,Boston,,Back Bay,2,0,5,2,,119,,Beautiful Condo in Boston's Back Bay GS2,17:43.7,42.346145,-71.08002,0101000020E6100000A9C1340C1FC551C04356B77A4E2C4540
10411383,1429,44617326,Entire home/apt,,Boston,,East Boston,7,5,6,2,,100,,Spacious Boston 2 BR Apt near train and airport #2,17:43.7,42.376947,-71.03023,0101000020E6100000EB56CF49EFC151C0A4A99ECC3F304540
17138041,1429,10850877,Entire home/apt,,Boston,,South End,23,4.5,7,2,,120,,Luxury Condo in Heart of Downtown - w/ Backyard!,17:42.2,42.347714,-71.071943,0101000020E6100000460BD0B69AC451C0412E71E4812C4540
11201204,1429,39051883,Entire home/apt,,Boston,,Back Bay,23,5,2,0,,105,,Stylish Back Bay Studio,17:42.2,42.351767,-71.087654,0101000020E610000045D7851F9CC551C0F16778B3062D4540
14897997,1429,12243051,Entire home/apt,,Boston,,Downtown,11,5,4,2,,109,,Spacious 2BR in Downtown Boston,17:42.2,42.35859,-71.055144,0101000020E61000008524B37A87C351C01956F146E62D4540
15126633,1429,12243051,Entire home/apt,,Boston,,Downtown,10,4,2,1,,109,,Chic 1BR in Downtown Crossing,17:36.5,42.354645,-71.059659,0101000020E61000005F7AFB73D1C351C04F58E201652D4540
14074739,1429,17887117,Entire home/apt,,Boston,,Beacon Hill,21,4.5,2,1,,110,,The Red Brick Road,17:35.4,42.360098,-71.067801,0101000020E6100000B66801DA56C451C071ADF6B0172E4540
6409811,1429,4789734,Entire home/apt,,Boston,,Fenway,36,4.5,2,1,,120,,Spacious One Bedroom in Kenmore Square!,17:28.7,42.350451,-71.0929,0101000020E61000001973D712F2C551C0DDEC0F94DB2C4540
19157252,1429,30283594,Entire home/apt,,Boston,,Mission Hill,0,0,3,0,,119,,Contemporary Studio near Fenway with Pool & Gym!!,17:28.7,42.328725,-71.110299,0101000020E6100000047289230FC751C055302AA9132A4540
19346178,1429,825831,Entire home/apt,,Boston,,Jamaica Plain,0,0,4,2,,120,,Your Home Away from Home in JP,17:28.7,42.320148,-71.105976,0101000020E61000004C8A8F4FC8C651C09EF0129CFA284540
4787213,1429,5952458,Entire home/apt,,Boston,,Mission Hill,6,4.5,4,1,,109,,A Sunny One Bed Apt,17:26.6,42.331858,-71.111956,0101000020E6100000D3A57F492AC751C03E75AC527A2A4540
7205210,1429,37726868,Entire home/apt,,Boston,,South End,21,5,2,1,,105,,South End Stunner w/ City Views,17:26.6,42.340537,-71.071749,0101000020E610000053211E8997C451C0FA0967B7962B4540
307571,1429,26988,Entire home/apt,,Boston,,Beacon Hill,8,5,2,1,,103,,Beacon Hill Floorthrough Brownstone,17:25.5,42.358814,-71.065472,0101000020E610000070B378B130C451C069ACFD9DED2D4540
8934152,1429,4240,Entire home/apt,,Boston,,Back Bay,11,5,6,2,,100,,Charming Back Bay Brownstone,17:23.6,42.348699,-71.086787,0101000020E6100000F3AD0FEB8DC551C0EF92382BA22C4540
7721323,1429,6468409,Entire home/apt,,Boston,,Brighton,20,4.5,2,0,,120,,Nice studio near Boston College&BU,17:21.8,42.337892,-71.156315,0101000020E6100000F437A11001CA51C03ECA880B402B4540
19695447,1429,95459395,Entire home/apt,,Boston,,Jamaica Plain,0,0,3,0,,119,,Modernly Furnished Studio Apt Near Fenway park!,17:19.3,42.329113,-71.112627,0101000020E61000006269E04735C751C01FD8F15F202A4540
2621242,1429,13424353,Entire home/apt,,Boston,,Jamaica Plain,6,5,2,1,,110,,Lovely one bedroom Apt,17:19.2,42.318423,-71.105505,0101000020E610000020240B98C0C651C0A9A5B915C2284540
4567815,1429,3381838,Entire home/apt,,Boston,,Jamaica Plain,10,5,3,2,,120,,Treetop Jamaica Plain Family Home,17:18.3,42.306539,-71.117893,0101000020E610000059DB148F8BC751C06AF981AB3C274540
18047469,1429,15208969,Entire home/apt,,Boston,,Fenway,2,0,2,1,,115,,Cozy 1BR/1Bath apartment in Fenway,17:15.9,42.343003,-71.096272,0101000020E610000050E1085229C651C007B7B585E72B4540
1949996,1429,8829183,Entire home/apt,,Boston,,Jamaica Plain,30,5,4,1,,120,,Beautiful 1BR in Great Location,17:15.9,42.307816,-71.116745,0101000020E61000002D3E05C078C751C0C097C28366274540
18519592,1429,12243051,Entire home/apt,,Boston,,North End,2,0,2,1,,119,,Colorful 1BR in North End,17:13.8,42.365237,-71.057074,0101000020E6100000ECDCB419A7C351C003250516C02E4540
13378936,1429,75997654,Entire home/apt,,Boston,,South End,35,5,4,1,,119,,Montgomery Place - Apartment-Ette (Room 5),17:13.8,42.344513,-71.074222,0101000020E610000033A9A10DC0C451C0FF058200192C4540
13218392,1429,3041265,Entire home/apt,,Boston,,Back Bay,3,4.5,2,0,,115,,Back Bay Studio - PrudentialCenter/Copley/Symphony,17:13.7,42.34388,-71.083995,0101000020E6100000C381902C60C551C0CEDF8442042C4540
14428745,1429,3875741,Entire home/apt,,Boston,,Roxbury,12,4.5,6,2,,109,,Private third floor walk-up: Apartment,17:07.7,42.323922,-71.079582,0101000020E61000006BD619DF17C551C03B3AAE4676294540
9130532,1429,47559181,Entire home/apt,,Boston,,Fenway,2,0,2,0,,110,,"Centrally located, cozy studio",17:07.7,42.347531,-71.103531,0101000020E6100000D2C77C40A0C651C04FAC53E57B2C4540
16413043,1429,18363223,Entire home/apt,,Boston,,Brighton,3,4.5,5,1,,109,,Cute place in Brighton with easy access to the T,17:07.7,42.343291,-71.142452,0101000020E6100000FD4FFEEE1DC951C06D01A1F5F02B4540
15870300,1429,1578966,Entire home/apt,,Boston,,Roxbury,35,4.5,4,1,,120,,Historic Central Living near Newbury St / BackBay,17:06.6,42.340288,-71.083239,0101000020E61000001DB0ABC953C551C0529CA38E8E2B4540
15630129,1429,12243051,Entire home/apt,,Boston,,Chinatown,21,4.5,4,1,,109,,Industrial 1BR in Downtown Crossing,17:04.5,42.351189,-71.061715,0101000020E61000000DAB7823F3C351C083DBDAC2F32C4540
14855656,1429,21184200,Entire home/apt,,Boston,,Back Bay,36,4.5,5,1,,120,,"$199 on Newbury Street, Walk to the Commons!",17:02.4,42.34923,-71.086015,0101000020E6100000CAFD0E4581C551C01B649291B32C4540
17237082,1429,91548283,Entire home/apt,,Boston,,North End,25,4.5,7,3,,120,,Charming 3 BR in Heart of North End/Little Italy,17:02.4,42.364367,-71.054705,0101000020E61000005F7B664980C351C0EE5EEE93A32E4540
15463154,1429,12243051,Entire home/apt,,Boston,,Downtown,20,5,2,0,,119,,Modern Studio in Downtown Crossing,17:02.4,42.355778,-71.059436,0101000020E6100000200DA7CCCDC351C072512D228A2D4540
5661246,1429,12211716,Entire home/apt,,Boston,,Allston,57,4.5,2,0,,120,,Private Studio Apartment in a Central Location,17:02.4,42.349672,-71.131144,0101000020E610000044C4CDA964C851C0D829560DC22C4540
7728508,1429,12243051,Entire home/apt,,Boston,,Back Bay,45,4.5,2,0,,109,,Posh Studio in Back Bay,16:56.2,42.348882,-71.081258,0101000020E61000007522C15433C551C0E014562AA82C4540
19068608,1429,131085245,Entire home/apt,,Boston,,Fenway,4,4.5,4,1,,109,,Sunny Fenway Park/Boylston St location,16:56.2,42.347296,-71.093179,0101000020E6100000236B0DA5F6C551C00C040132742C4540
15851308,1429,26313016,Entire home/apt,,Boston,,Beacon Hill,17,5,2,1,,117,,"Charming, Quiet Beacon Hill One-Bedroom",16:56.2,42.358346,-71.067927,0101000020E6100000FCE07CEA58C451C082531F48DE2D4540
14452500,1429,3387042,Entire home/apt,,Boston,,North End,17,5,2,1,,110,,1 Bedroom in prime North End,16:54.6,42.366905,-71.05365,0101000020E61000008CDB68006FC351C094DE37BEF62E4540
14423483,1429,4962900,Entire home/apt,,Boston,,West End,8,4.5,5,2,,119,,Beautiful 2-BR Condo 0.5 Mile to Boston Common LF2,16:54.6,42.364284,-71.065355,0101000020E610000053E8BCC62EC451C0603AADDBA02E4540
14421910,1429,4962900,Entire home/apt,,Boston,,Downtown,2,0,5,2,,119,,2-BR Condo 0.4 Miles to Boston's North End AN2,16:54.6,42.365741,-71.059847,0101000020E6100000E1F08288D4C351C036E7E099D02E4540
4757808,1429,3085882,Entire home/apt,,Boston,,Beacon Hill,5,4.5,4,1,,110,,Romantic Beacon Hill Studio,16:54.6,42.355883,-71.072611,0101000020E61000001C959BA8A5C451C0E719FB928D2D4540
14025330,1429,75120700,Entire home/apt,,Boston,,North End,1,0,2,1,,118,,North End 1 Bedroom,16:54.6,42.364187,-71.05608,0101000020E61000006B7D91D096C351C06E50FBAD9D2E4540
19486334,1429,122757351,Entire home/apt,,Boston,,South Boston,0,0,6,1,,100,,3B *Massage Chair* Queen/Twin Downtown/Beach,16:52.8,42.333701,-71.048651,0101000020E6100000BC7A15191DC351C03DD2E0B6B62A4540
15071185,1429,18776251,Entire home/apt,,Boston,,Beacon Hill,36,5,5,2,,108,,Huge 2Bd/2Ba in Gorgeous Beacon Hill,16:52.8,42.360653,-71.068004,0101000020E6100000D2FF722D5AC451C0261AA4E0292E4540
4105704,1429,21299112,Entire home/apt,,Boston,,Jamaica Plain,131,5,2,1,,135,,Sunny Private Studio Aptmt,18:40.8,42.302364,-71.11491,0101000020E6100000EFFE78AF5AC751C06EBE11DDB3264540
6758462,1429,22348222,Entire home/apt,,Boston,,South End,7,4.5,2,0,,140,,"Stylish Downtown Studio in the SouthEnd, C.Ave# 43",18:40.8,42.345003,-71.07747,0101000020E6100000F41ABB44F5C451C0CD02ED0E292C4540
16288361,1429,70833557,Entire home/apt,,Boston,,South End,73,5,4,1,,139,,*Spacious2beds*/free parking Boston,18:40.8,42.340316,-71.081014,0101000020E6100000292158552FC551C01C2785798F2B4540
14421403,1429,4962900,Entire home/apt,,Boston,,Downtown,0,0,5,2,,119,,Beautiful spacious Condo by Boston's West-End AN2,16:51.1,42.364343,-71.060772,0101000020E6100000CD203EB0E3C351C065C39ACAA22E4540
